,year,disease,cdc_link
2550,2024,"Ehrlichia, other spp. or unspeciated",https://ndc.services.cdc.gov/conditions/ehrlichia-other-spp-or-unspeciated/
2551,2024,Foodborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/foodborne-disease-outbreak/
2552,2024,Giardiasis,https://ndc.services.cdc.gov/conditions/giardiasis/
2553,2024,Gonorrhea,https://ndc.services.cdc.gov/conditions/gonorrhea/
2554,2024,"Haemophilus influenzae, invasive disease",https://ndc.services.cdc.gov/conditions/haemophilus-influenzae-invasive-disease/
2555,2024,Hansen's disease,https://ndc.services.cdc.gov/conditions/hansens-disease/
2556,2024,"Hantavirus infection, non-Hantavirus pulmonary syndrome",https://ndc.services.cdc.gov/conditions/hantavirus-infection-non-hantavirus-pulmonary-syndrome/
2557,2024,Hantavirus pulmonary syndrome,https://ndc.services.cdc.gov/conditions/hantavirus-pulmonary-syndrome/
2558,2024,"Hemolytic uremic syndrome, post-diarrheal",https://ndc.services.cdc.gov/conditions/hemolytic-uremic-syndrome-post-diarrheal/
2559,2024,"Hepatitis A, acute",https://ndc.services.cdc.gov/conditions/hepatitis-a-acute/
2560,2024,"Hepatitis B, acute and chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-and-chronic/
2561,2024,"Hepatitis B, acute",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-v2/
2562,2024,"Hepatitis B, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-chronic-v2/
2563,2024,"Hepatitis B, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-b-perinatal-virus-infection/
2564,2024,"Hepatitis C, acute",https://ndc.services.cdc.gov/conditions/hepatitis-c-acute/
2565,2024,"Hepatitis C, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-c-chronic/
2566,2024,"Hepatitis C, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-c-perinatal-infection/
2567,2024,HIV infection (AIDS has been reclassified as HIV Stage III),https://ndc.services.cdc.gov/conditions/hiv-infection-aids-has-been-reclassified-as-hiv-stage-iii/
2568,2024,Influenza-associated pediatric mortality,https://ndc.services.cdc.gov/conditions/influenza-associated-pediatric-mortality/
2569,2024,Invasive pneumococcal disease,https://ndc.services.cdc.gov/conditions/invasive-pneumococcal-disease/
2570,2024,Invasive Cronobacter infection Among Infants,https://ndc.services.cdc.gov/conditions/invasive-cronobacter-infection-among-infants/
2571,2024,Lead in Blood,https://ndc.services.cdc.gov/conditions/lead-in-blood/
2572,2024,Legionellosis,https://ndc.services.cdc.gov/conditions/legionellosis/
2573,2024,Leptospirosis,https://ndc.services.cdc.gov/conditions/leptospirosis/
2574,2024,Listeriosis,https://ndc.services.cdc.gov/conditions/listeriosis/
2575,2024,Lyme disease,https://ndc.services.cdc.gov/conditions/lyme-disease/
2576,2024,Malaria,https://ndc.services.cdc.gov/conditions/malaria/
2577,2024,Measles,https://ndc.services.cdc.gov/conditions/measles/
2578,2024,Melioidosis,https://ndc.services.cdc.gov/conditions/melioidosis/
2579,2024,Meningococcal disease,https://ndc.services.cdc.gov/conditions/meningococcal-disease/
2580,2024,Mpox virus infection,https://ndc.services.cdc.gov/conditions/mpox-virus-infection/
2581,2024,Mumps,https://ndc.services.cdc.gov/conditions/mumps/
2582,2024,Novel influenza A virus infections,https://ndc.services.cdc.gov/conditions/novel-influenza-a-virus-infections/
2583,2024,Pertussis,https://ndc.services.cdc.gov/conditions/pertussis/
2584,2024,"Pesticide-related illness and injury, acute",https://ndc.services.cdc.gov/conditions/pesticide-related-illness-and-injury-acute/
2585,2024,Plague,https://ndc.services.cdc.gov/conditions/plague/
2586,2024,"Poliovirus, Paralytic Poliomyelitis and Nonparalytic Poliovirus Infection",https://ndc.services.cdc.gov/conditions/poliovirus-paralytic-poliomyelitis-and-nonparalytic-poliovirus-infection/
2587,2024,"Poliovirus, Nonparalytic Poliovirus Infection",https://ndc.services.cdc.gov/conditions/poliovirus-nonparalytic-poliovirus-infection/
2588,2024,"Poliovirus, Paralytic Poliomyelitis",https://ndc.services.cdc.gov/conditions/poliovirus-paralytic-poliomyelitis/
2589,2024,Psittacosis,https://ndc.services.cdc.gov/conditions/psittacosis/
2590,2024,Q fever,https://ndc.services.cdc.gov/conditions/q-fever/
2591,2024,"Q fever, acute",https://ndc.services.cdc.gov/conditions/q-fever-acute/
2592,2024,"Q fever, chronic",https://ndc.services.cdc.gov/conditions/q-fever-chronic/
2593,2024,"Rabies, animal",https://ndc.services.cdc.gov/conditions/rabies-animal/
2594,2024,"Rabies, human",https://ndc.services.cdc.gov/conditions/rabies-human/
2595,2024,Rubella,https://ndc.services.cdc.gov/conditions/rubella/
2596,2024,"Rubella, congenital syndrome",https://ndc.services.cdc.gov/conditions/rubella-congenital-syndrome/
2597,2024,"Salmonella Paratyphi infection (Salmonella enterica serotypes Paratyphi A, B [tartrate negative], and C [S. Paratyphi])",https://ndc.services.cdc.gov/conditions/salmonella-paratyphi-infection-salmonella-enterica-serotypes-paratyphi-a-b-tartrate-negative-and-c-s-paratyphi/
2598,2024,Salmonella Typhi infection (Salmonella enterica serotype Typhi),https://ndc.services.cdc.gov/conditions/salmonella-typhi-infection-salmonella-enterica-serotype-typhi/
2599,2024,Salmonellosis,https://ndc.services.cdc.gov/conditions/salmonellosis/
2600,2024,Severe acute respiratory syndrome-associated coronavirus disease,https://ndc.services.cdc.gov/conditions/severe-acute-respiratory-syndrome-associated-coronavirus-disease/
2601,2024,Shiga toxin-producing Escherichia coli,https://ndc.services.cdc.gov/conditions/shiga-toxin-producing-escherichia-coli/
2602,2024,Shigellosis,https://ndc.services.cdc.gov/conditions/shigellosis/
2603,2024,Silicosis,https://ndc.services.cdc.gov/conditions/silicosis/
2604,2024,Smallpox,https://ndc.services.cdc.gov/conditions/smallpox/
2605,2024,Spotted fever rickettsiosis,https://ndc.services.cdc.gov/conditions/spotted-fever-rickettsiosis/
2606,2024,Streptococcal toxic shock syndrome,https://ndc.services.cdc.gov/conditions/streptococcal-toxic-shock-syndrome/
2607,2024,Syphilis,https://ndc.services.cdc.gov/conditions/syphilis/
2608,2024,"Syphilis, early non-primary non-secondary",https://ndc.services.cdc.gov/conditions/syphilis-early-non-primary-non-secondary/
2609,2024,"Syphilis, primary",https://ndc.services.cdc.gov/conditions/syphilis-primary/
2610,2024,"Syphilis, secondary",https://ndc.services.cdc.gov/conditions/syphilis-secondary/
2611,2024,"Syphilis, unknown duration or late",https://ndc.services.cdc.gov/conditions/syphilis-unknown-duration-or-late/
2612,2024,Tetanus,https://ndc.services.cdc.gov/conditions/tetanus/
2613,2024,Toxic shock syndrome (other than streptococcal),https://ndc.services.cdc.gov/conditions/toxic-shock-syndrome-other-than-streptococcal/
2614,2024,Trichinellosis,https://ndc.services.cdc.gov/conditions/trichinellosis/
2615,2024,Tuberculosis,https://ndc.services.cdc.gov/conditions/tuberculosis/
2616,2024,Tularemia,https://ndc.services.cdc.gov/conditions/tularemia/
2617,2024,Vancomycin-intermediate Staphylococcus aureus and Vancomycin-resistant Staphylococcus aureus,https://ndc.services.cdc.gov/conditions/vancomycin-intermediate-staphylococcus-aureus-and-vancomycin-resistant-staphylococcus-aureus/
2618,2024,Varicella,https://ndc.services.cdc.gov/conditions/varicella/
2619,2024,Varicella deaths,https://ndc.services.cdc.gov/conditions/varicella-deaths/
2620,2024,Vibriosis,https://ndc.services.cdc.gov/conditions/vibriosis/
2621,2024,Viral hemorrhagic fever,https://ndc.services.cdc.gov/conditions/viral-hemorrhagic-fever/
2622,2024,Crimean-Congo hemorrhagic fever virus,https://ndc.services.cdc.gov/conditions/crimean-congo-hemorrhagic-fever-virus/
2623,2024,Ebola virus,https://ndc.services.cdc.gov/conditions/ebola-virus/
2624,2024,Lassa virus,https://ndc.services.cdc.gov/conditions/lassa-virus/
2625,2024,Lujo virus,https://ndc.services.cdc.gov/conditions/lujo-virus/
2626,2024,Marburg virus,https://ndc.services.cdc.gov/conditions/marburg-virus/
2627,2024,New World arenavirus - Chapare virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-chapare-virus/
2628,2024,New World arenavirus – Guanarito virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-guanarito-virus/
2629,2024,New World arenavirus – Junin virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-junin-virus/
2630,2024,New World arenavirus – Machupo virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-machupo-virus/
2631,2024,New World arenavirus – Sabia virus,https://ndc.services.cdc.gov/conditions/new-world-arenavirus-sabia-virus/
2632,2024,Waterborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/waterborne-disease-outbreak/
2633,2024,Yellow fever,https://ndc.services.cdc.gov/conditions/yellow-fever/
2634,2024,Zika virus disease,https://ndc.services.cdc.gov/conditions/zika-virus-disease-and-zika-virus-infection/
2635,2024,"Zika virus disease, congenital",https://ndc.services.cdc.gov/conditions/zika-virus-disease-congenital/
2636,2024,"Zika virus disease, non-congenital",https://ndc.services.cdc.gov/conditions/zika-virus-disease-non-congenital/
2637,2025,Anaplasmosis,https://ndc.services.cdc.gov/conditions/anaplasmosis/
2638,2025,Anaplasma phagocytophilum,https://ndc.services.cdc.gov/conditions/anaplasma-phagocytophilum/
2639,2025,Anthrax,https://ndc.services.cdc.gov/conditions/anthrax/
2640,2025,Cutaneous anthrax,https://ndc.services.cdc.gov/conditions/cutaneous-anthrax/
2641,2025,Ingestion anthrax,https://ndc.services.cdc.gov/conditions/ingestion-anthrax/
2642,2025,Inhalation anthrax,https://ndc.services.cdc.gov/conditions/inhalation-anthrax/
2643,2025,Injection anthrax,https://ndc.services.cdc.gov/conditions/injection-anthrax/
2644,2025,Welder's anthrax,https://ndc.services.cdc.gov/conditions/welders-anthrax/
2645,2025,"Arboviral diseases, neuroinvasive and non-neuroinvasive",https://ndc.services.cdc.gov/conditions/arboviral-diseases-neuroinvasive-and-non-neuroinvasive/
2646,2025,California serogroup virus diseases,https://ndc.services.cdc.gov/conditions/california-serogroup-virus-diseases/
2647,2025,Chikungunya virus disease,https://ndc.services.cdc.gov/conditions/chikungunya-virus-disease/
2648,2025,Eastern equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/eastern-equine-encephalitis-virus-disease/
2649,2025,Powassan virus disease,https://ndc.services.cdc.gov/conditions/powassan-virus-disease/
2650,2025,St. Louis encephalitis virus disease,https://ndc.services.cdc.gov/conditions/st-louis-encephalitis-virus-disease/
2651,2025,West Nile virus disease,https://ndc.services.cdc.gov/conditions/west-nile-virus-disease/
2652,2025,Western equine encephalitis virus disease,https://ndc.services.cdc.gov/conditions/western-equine-encephalitis-virus-disease/
2653,2025,Babesiosis,https://ndc.services.cdc.gov/conditions/babesiosis/
2654,2025,Botulism,https://ndc.services.cdc.gov/conditions/botulism/
2655,2025,"Botulism, foodborne",https://ndc.services.cdc.gov/conditions/botulism-foodborne/
2656,2025,"Botulism, infant",https://ndc.services.cdc.gov/conditions/botulism-infant/
2657,2025,"Botulism, other",https://ndc.services.cdc.gov/conditions/botulism-other/
2658,2025,"Botulism, wound",https://ndc.services.cdc.gov/conditions/botulism-wound/
2659,2025,Brucellosis,https://ndc.services.cdc.gov/conditions/brucellosis/
2660,2025,Campylobacteriosis,https://ndc.services.cdc.gov/conditions/campylobacteriosis/
2661,2025,Cancer,https://ndc.services.cdc.gov/conditions/cancer/
2662,2025,"Candida auris, clinical",https://ndc.services.cdc.gov/conditions/candida-auris-clinical/
2663,2025,"Candida auris, screening",https://ndc.services.cdc.gov/conditions/candida-auris-screening/
2664,2025,Carbapenemase-Producing Organisms (CPO),https://ndc.services.cdc.gov/conditions/carbapenemase-producing-organisms-cpo/
2665,2025,"Carbapenemase-Producing Organisms, clinical",https://ndc.services.cdc.gov/conditions/carbapenemase-producing-organisms-clinical/
2666,2025,"Carbapenemase-Producing Organisms, screening",https://ndc.services.cdc.gov/conditions/carbapenemase-producing-organisms-screening/
2667,2025,Carbon monoxide poisoning,https://ndc.services.cdc.gov/conditions/carbon-monoxide-poisoning/
2668,2025,Chancroid,https://ndc.services.cdc.gov/conditions/chancroid/
2669,2025,Chlamydia trachomatis infection,https://ndc.services.cdc.gov/conditions/chlamydia-trachomatis-infection/
2670,2025,Cholera,https://ndc.services.cdc.gov/conditions/cholera/
2671,2025,Coccidioidomycosis,https://ndc.services.cdc.gov/conditions/coccidioidomycosis/
2672,2025,Congenital syphilis,https://ndc.services.cdc.gov/conditions/congenital-syphilis/
2673,2025,Syphilitic stillbirth,https://ndc.services.cdc.gov/conditions/syphilitic-stillbirth/
2674,2025,Cryptosporidiosis,https://ndc.services.cdc.gov/conditions/cryptosporidiosis/
2675,2025,Cyclosporiasis,https://ndc.services.cdc.gov/conditions/cyclosporiasis/
2676,2025,Dengue virus infections,https://ndc.services.cdc.gov/conditions/dengue-virus-infections/
2677,2025,Dengue,https://ndc.services.cdc.gov/conditions/dengue/
2678,2025,Dengue-like illness,https://ndc.services.cdc.gov/conditions/dengue-like-illness/
2679,2025,Severe dengue,https://ndc.services.cdc.gov/conditions/severe-dengue/
2680,2025,Diphtheria,https://ndc.services.cdc.gov/conditions/diphtheria/
2681,2025,Ehrlichiosis,https://ndc.services.cdc.gov/conditions/ehrlichiosis/
2682,2025,Ehrlichia chaffeensis,https://ndc.services.cdc.gov/conditions/ehrlichia-chaffeensis/
2683,2025,Ehrlichia ewingii,https://ndc.services.cdc.gov/conditions/ehrlichia-ewingii/
2684,2025,Ehrlichia muris eauclairensis,https://ndc.services.cdc.gov/conditions/ehrlichia-muris-eauclairensis/
2685,2025,"Ehrlichia, other spp. or unspeciated",https://ndc.services.cdc.gov/conditions/ehrlichia-other-spp-or-unspeciated/
2686,2025,Foodborne Disease Outbreak,https://ndc.services.cdc.gov/conditions/foodborne-disease-outbreak/
2687,2025,Giardiasis,https://ndc.services.cdc.gov/conditions/giardiasis/
2688,2025,Gonorrhea,https://ndc.services.cdc.gov/conditions/gonorrhea/
2689,2025,"Haemophilus influenzae, invasive disease",https://ndc.services.cdc.gov/conditions/haemophilus-influenzae-invasive-disease/
2690,2025,"Hantavirus infection, non-Hantavirus pulmonary syndrome",https://ndc.services.cdc.gov/conditions/hantavirus-infection-non-hantavirus-pulmonary-syndrome/
2691,2025,Hantavirus pulmonary syndrome,https://ndc.services.cdc.gov/conditions/hantavirus-pulmonary-syndrome/
2692,2025,"Hemolytic uremic syndrome, post-diarrheal",https://ndc.services.cdc.gov/conditions/hemolytic-uremic-syndrome-post-diarrheal/
2693,2025,"Hepatitis A, acute",https://ndc.services.cdc.gov/conditions/hepatitis-a-acute/
2694,2025,"Hepatitis B, acute and chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-and-chronic/
2695,2025,"Hepatitis B, acute",https://ndc.services.cdc.gov/conditions/hepatitis-b-acute-v2/
2696,2025,"Hepatitis B, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-b-chronic-v2/
2697,2025,"Hepatitis B, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-b-perinatal-virus-infection/
2698,2025,"Hepatitis C, acute",https://ndc.services.cdc.gov/conditions/hepatitis-c-acute/
2699,2025,"Hepatitis C, chronic",https://ndc.services.cdc.gov/conditions/hepatitis-c-chronic/
2700,2025,"Hepatitis C, perinatal infection",https://ndc.services.cdc.gov/conditions/hepatitis-c-perinatal-infection/
2701,2025,HIV infection (AIDS has been reclassified as HIV Stage III),https://ndc.services.cdc.gov/conditions/hiv-infection-aids-has-been-reclassified-as-hiv-stage-iii/
2702,2025,Influenza-associated pediatric mortality,https://ndc.services.cdc.gov/conditions/influenza-associated-pediatric-mortality/
2703,2025,Invasive pneumococcal disease,https://ndc.services.cdc.gov/conditions/invasive-pneumococcal-disease/
2704,2025,Invasive Cronobacter infection Among Infants,https://ndc.services.cdc.gov/conditions/invasive-cronobacter-infection-among-infants/
2705,2025,Lead in Blood,https://ndc.services.cdc.gov/conditions/lead-in-blood/
2706,2025,Legionellosis,https://ndc.services.cdc.gov/conditions/legionellosis/
2707,2025,Leprosy (Hansen's Disease),https://ndc.services.cdc.gov/conditions/hansens-disease/
2708,2025,Leptospirosis,https://ndc.services.cdc.gov/conditions/leptospirosis/
2709,2025,Listeriosis,https://ndc.services.cdc.gov/conditions/listeriosis/
2710,2025,Lyme disease,https://ndc.services.cdc.gov/conditions/lyme-disease/
2711,2025,Malaria,https://ndc.services.cdc.gov/conditions/malaria/
2712,2025,Measles,https://ndc.services.cdc.gov/conditions/measles/
2713,2025,Melioidosis,https://ndc.services.cdc.gov/conditions/melioidosis/
2714,2025,Meningococcal disease,https://ndc.services.cdc.gov/conditions/meningococcal-disease/
2715,2025,Mpox virus infection,https://ndc.services.cdc.gov/conditions/mpox-virus-infection/
